setting лж08495,120,2020-06-10 00:00:00,2020-06-10 02:00:00
running лж08495,40,2020-06-10 02:00:00,2020-06-10 02:40:00
RU/00125 лж08495,1336.0,2020-06-10 02:40:00,2020-06-11 00:56:00
Pr рн-1,15.0,2020-06-11 00:56:00,2020-06-11 01:11:00
Pr рн-2,48.0,2020-06-11 01:11:00,2020-06-11 01:59:00
M рн-1,33.0,2020-06-11 01:59:00,2020-06-11 02:32:00
setting рн-1,120,2020-06-23 11:05:00,2020-06-23 13:05:00
running рн-1,120,2020-06-23 13:05:00,2020-06-23 14:05:00
KR/00228 лж06750,291.0,2020-06-23 14:05:00,2020-06-23 18:56:00
Pr рн-1,21.0,2020-06-23 18:56:00,2020-06-23 19:17:00
Pr рн-2,60.0,2020-06-23 19:17:00,2020-06-23 20:17:00
KR/00228 лж06750,3823.0,2020-06-23 20:17:00,2020-06-26 12:00:00
running лж06750,120,2020-06-26 12:00:00,2020-06-26 13:00:00
KR/00228 лж06750,4114.0,2020-06-26 13:00:00,2020-06-29 09:34:00
withdrawal лж06750,60,2020-06-29 09:34:00,2020-06-29 10:34:00
setting лж06750,120,2020-06-29 10:34:00,2020-06-29 12:34:00
running лж06750,120,2020-06-29 12:34:00,2020-06-29 13:14:00
RU/00125 лж08495,587.0,2020-06-29 13:14:00,2020-06-29 23:01:00
running лж08495,120,2020-06-29 23:01:00,2020-06-29 23:41:00
RU/00125 лж08495,587.0,2020-06-29 23:41:00,2020-06-30 09:28:00
running лж08495,120,2020-06-30 09:28:00,2020-06-30 10:08:00
RU/00125 лж08495,587.0,2020-06-30 10:08:00,2020-06-30 19:55:00
withdrawal лж08495,60,2020-06-30 19:55:00,2020-06-30 20:55:00
setting лж08495,120,2020-06-30 20:55:00,2020-06-30 22:55:00
running лж08495,120,2020-06-30 22:55:00,2020-06-30 23:55:00
KR/00228 лж06750,4114.0,2020-06-30 23:55:00,2020-07-03 20:29:00
running лж06750,120,2020-07-03 20:29:00,2020-07-03 21:29:00
KR/00228 лж06750,4114.0,2020-07-03 21:29:00,2020-07-06 18:03:00
withdrawal лж06750,60,2020-07-06 18:03:00,2020-07-06 19:03:00
setting лж06750,120,2020-07-06 19:03:00,2020-07-06 21:03:00
running лж06750,120,2020-07-06 21:03:00,2020-07-06 21:43:00
RU/00119 лж08495,322.0,2020-07-06 21:43:00,2020-07-07 03:05:00
M рн-1,33.0,2020-07-07 03:05:00,2020-07-07 03:38:00
M рн-2,90.0,2020-07-07 03:38:00,2020-07-07 05:08:00
Pr рн-1,15.0,2020-07-07 05:08:00,2020-07-07 05:23:00
RU/00119 лж08495,387.0,2020-07-07 05:23:00,2020-07-07 11:50:00
withdrawal лж08495,60,2020-07-07 11:50:00,2020-07-07 12:50:00
setting лж08495,100,2020-07-07 12:50:00,2020-07-07 14:30:00
running лж08495,100,2020-07-07 14:30:00,2020-07-07 15:30:00
KO/01900 лж04990,656.0,2020-07-07 15:30:00,2020-07-08 02:26:00
Pr рн-2,48.0,2020-07-08 02:26:00,2020-07-08 03:14:00
Pr рн-1,18.0,2020-07-08 03:14:00,2020-07-08 03:32:00
KO/01900 лж04990,2696.0,2020-07-08 03:32:00,2020-07-10 00:28:00
withdrawal лж04990,60,2020-07-10 00:28:00,2020-07-10 01:28:00
setting лж04990,120,2020-07-10 01:28:00,2020-07-10 03:28:00
running лж04990,120,2020-07-10 03:28:00,2020-07-10 04:08:00
RU/00125 лж08495,587.0,2020-07-10 04:08:00,2020-07-10 13:55:00
withdrawal лж08495,60,2020-07-10 13:55:00,2020-07-10 14:55:00
setting лж08495,70,2020-07-10 14:55:00,2020-07-10 16:05:00
running лж08495,70,2020-07-10 16:05:00,2020-07-10 17:05:00
KO/01468 лж06960,1395.0,2020-07-10 17:05:00,2020-07-11 16:20:00
Pr рн-1,21.0,2020-07-11 16:20:00,2020-07-11 16:41:00
Pr рн-2,48.0,2020-07-11 16:41:00,2020-07-11 17:29:00
setting рн-2,70,2020-07-19 06:36:00,2020-07-19 07:46:00
running рн-2,70,2020-07-19 07:46:00,2020-07-19 08:46:00
KO/00545 лж03900,358.0,2020-07-19 08:46:00,2020-07-19 14:44:00
Pr рн-1,24.0,2020-07-19 14:44:00,2020-07-19 15:08:00
Pr рн-2,60.0,2020-07-19 15:08:00,2020-07-19 16:08:00
Pr рн-3,960.0,2020-07-19 16:08:00,2020-07-20 08:08:00
M рн-1,33.0,2020-07-20 08:08:00,2020-07-20 08:41:00
KO/00545 лж03900,11453.0,2020-07-20 08:41:00,2020-07-28 07:34:00
withdrawal лж03900,40,2020-07-28 07:34:00,2020-07-28 08:14:00
setting лж03900,120,2020-07-28 08:14:00,2020-07-28 10:14:00
running лж03900,120,2020-07-28 10:14:00,2020-07-28 11:14:00
KR/00228 лж06750,4114.0,2020-07-28 11:14:00,2020-07-31 07:48:00
running лж06750,120,2020-07-31 07:48:00,2020-07-31 08:48:00
KR/00228 лж06750,4114.0,2020-07-31 08:48:00,2020-08-03 05:22:00
withdrawal лж06750,60,2020-08-03 05:22:00,2020-08-03 06:22:00
setting лж06750,120,2020-08-03 06:22:00,2020-08-03 08:22:00
running лж06750,120,2020-08-03 08:22:00,2020-08-03 09:02:00
RU/00119 лж08495,709.0,2020-08-03 09:02:00,2020-08-03 20:51:00
withdrawal лж08495,60,2020-08-03 20:51:00,2020-08-03 21:51:00
setting лж08495,100,2020-08-03 21:51:00,2020-08-03 23:31:00
running лж08495,100,2020-08-03 23:31:00,2020-08-04 00:31:00
KO/01900 лж04990,3352.0,2020-08-04 00:31:00,2020-08-06 08:23:00
withdrawal лж04990,60,2020-08-06 08:23:00,2020-08-06 09:23:00
setting лж04990,120,2020-08-06 09:23:00,2020-08-06 11:23:00
running лж04990,120,2020-08-06 11:23:00,2020-08-06 12:23:00
KR/00228 лж06750,4114.0,2020-08-06 12:23:00,2020-08-09 08:57:00
running лж06750,120,2020-08-09 08:57:00,2020-08-09 09:57:00
KR/00228 лж06750,4114.0,2020-08-09 09:57:00,2020-08-12 06:31:00
running лж06750,120,2020-08-12 06:31:00,2020-08-12 07:31:00
KR/00228 лж06750,4114.0,2020-08-12 07:31:00,2020-08-15 04:05:00
withdrawal лж06750,60,2020-08-15 04:05:00,2020-08-15 05:05:00
setting лж06750,120,2020-08-15 05:05:00,2020-08-15 07:05:00
running лж06750,120,2020-08-15 07:05:00,2020-08-15 07:45:00
RU/00119 лж08495,709.0,2020-08-15 07:45:00,2020-08-15 19:34:00
withdrawal лж08495,60,2020-08-15 19:34:00,2020-08-15 20:34:00
setting лж08495,70,2020-08-15 20:34:00,2020-08-15 21:44:00
running лж08495,70,2020-08-15 21:44:00,2020-08-15 22:44:00
KO/00545 лж03900,11811.0,2020-08-15 22:44:00,2020-08-24 03:35:00
running лж03900,70,2020-08-24 03:35:00,2020-08-24 04:35:00
KO/00545 лж03900,11811.0,2020-08-24 04:35:00,2020-09-01 09:26:00
withdrawal лж03900,40,2020-09-01 09:26:00,2020-09-01 10:06:00
setting лж03900,100,2020-09-01 10:06:00,2020-09-01 11:46:00
