setting лж07510,120,2020-06-10 00:00:00,2020-06-10 02:00:00
running лж07510,240,2020-06-10 02:00:00,2020-06-10 06:00:00
KA/00254 лж07510,656.0,2020-06-10 06:00:00,2020-06-10 16:56:00
M рн-1,300.0,2020-06-10 16:56:00,2020-06-10 21:56:00
KA/00254 лж07510,2609.0,2020-06-10 21:56:00,2020-06-12 17:25:00
withdrawal лж07510,120,2020-06-12 17:25:00,2020-06-12 19:25:00
setting лж07510,180,2020-06-12 19:25:00,2020-06-12 22:25:00
running лж07510,180,2020-06-12 22:25:00,2020-06-13 02:25:00
KA/00025 лж01150,1171.0,2020-06-13 02:25:00,2020-06-13 21:56:00
Pr рн-1,12.0,2020-06-13 21:56:00,2020-06-13 22:08:00
KA/00025 лж01150,3993.0,2020-06-13 22:08:00,2020-06-16 16:41:00
withdrawal лж01150,180,2020-06-16 16:41:00,2020-06-16 19:41:00
setting лж01150,120,2020-06-16 19:41:00,2020-06-16 21:41:00
running лж01150,120,2020-06-16 21:41:00,2020-06-17 01:41:00
KA/00254 лж07510,3265.0,2020-06-17 01:41:00,2020-06-19 08:06:00
running лж07510,120,2020-06-19 08:06:00,2020-06-19 12:06:00
KA/00254 лж07510,3265.0,2020-06-19 12:06:00,2020-06-21 18:31:00
