setting лж08480,60,2020-06-10 00:00:00,2020-06-10 01:00:00
running лж08480,40,2020-06-10 01:00:00,2020-06-10 01:40:00
ZK/00114 лж08480,976.0,2020-06-10 01:40:00,2020-06-10 17:56:00
Pr рн-1,30.0,2020-06-10 17:56:00,2020-06-10 18:26:00
M рн-1,33.0,2020-06-10 18:26:00,2020-06-10 18:59:00
M рн-4,480.0,2020-06-10 18:59:00,2020-06-11 02:59:00
Pr рн-2,60.0,2020-06-11 02:59:00,2020-06-11 03:59:00
ZK/00114 лж08480,11971.0,2020-06-11 03:59:00,2020-06-19 11:30:00
withdrawal лж08480,30,2020-06-19 11:30:00,2020-06-19 12:00:00
setting лж08480,120,2020-06-19 12:00:00,2020-06-19 14:00:00
running лж08480,120,2020-06-19 14:00:00,2020-06-19 14:40:00
PR/00208 лж08488,1096.0,2020-06-19 14:40:00,2020-06-20 08:56:00
Pr рн-2,30.0,2020-06-20 08:56:00,2020-06-20 09:26:00
Pr рн-1,12.0,2020-06-20 09:26:00,2020-06-20 09:38:00
M рн-1,33.0,2020-06-20 09:38:00,2020-06-20 10:11:00
PR/00208 лж08488,14488.0,2020-06-20 10:11:00,2020-06-30 11:39:00
