setting лж08461,150,2020-06-10 00:00:00,2020-06-10 02:30:00
running лж08461,60,2020-06-10 02:30:00,2020-06-10 03:30:00
KR/00238 лж08461,506.0,2020-06-10 03:30:00,2020-06-10 11:56:00
Pr рн-1,21.0,2020-06-10 11:56:00,2020-06-10 12:17:00
M рн-1,33.0,2020-06-10 12:17:00,2020-06-10 12:50:00
Pr рн-2,60.0,2020-06-10 12:50:00,2020-06-10 13:50:00
KR/00238 лж08461,1335.0,2020-06-10 13:50:00,2020-06-11 12:05:00
withdrawal лж08461,90,2020-06-11 12:05:00,2020-06-11 13:35:00
setting лж08461,120,2020-06-11 13:35:00,2020-06-11 15:35:00
running лж08461,120,2020-06-11 15:35:00,2020-06-11 16:35:00
KO/01823 лж08478,1281.0,2020-06-11 16:35:00,2020-06-12 13:56:00
Pr рн-1,24.0,2020-06-12 13:56:00,2020-06-12 14:20:00
Pr рн-2,60.0,2020-06-12 14:20:00,2020-06-12 15:20:00
KO/01823 лж08478,1356.0,2020-06-12 15:20:00,2020-06-13 13:56:00
M рн-2,90.0,2020-06-13 13:56:00,2020-06-13 15:26:00
KO/01823 лж08478,4523.0,2020-06-13 15:26:00,2020-06-16 18:49:00
withdrawal лж08478,60,2020-06-16 18:49:00,2020-06-16 19:49:00
setting лж08478,120,2020-06-16 19:49:00,2020-06-16 21:49:00
running лж08478,120,2020-06-16 21:49:00,2020-06-16 22:49:00
KR/00088 лж08520,187.0,2020-06-16 22:49:00,2020-06-17 01:56:00
Pr рн-2хс,480.0,2020-06-17 01:56:00,2020-06-17 09:56:00
Pr рн-3,600.0,2020-06-17 09:56:00,2020-06-17 19:56:00
Pr рн-1,21.0,2020-06-17 19:56:00,2020-06-17 20:17:00
Pr рн-2,60.0,2020-06-17 20:17:00,2020-06-17 21:17:00
M рн-1,33.0,2020-06-17 21:17:00,2020-06-17 21:50:00
KR/00088 лж08520,2994.0,2020-06-17 21:50:00,2020-06-19 23:44:00
withdrawal лж08520,60,2020-06-19 23:44:00,2020-06-20 00:44:00
setting лж08520,150,2020-06-20 00:44:00,2020-06-20 03:14:00
running лж08520,150,2020-06-20 03:14:00,2020-06-20 04:14:00
KR/00227 лж08461,504.0,2020-06-20 04:14:00,2020-06-20 12:38:00
Pr рн-1,21.0,2020-06-20 12:38:00,2020-06-20 12:59:00
Pr рн-2,60.0,2020-06-20 12:59:00,2020-06-20 13:59:00
KR/00227 лж08461,504.0,2020-06-20 13:59:00,2020-06-20 22:23:00
M рн-1,33.0,2020-06-20 22:23:00,2020-06-20 22:56:00
KR/00227 лж08461,7162.0,2020-06-20 22:56:00,2020-06-25 22:18:00
withdrawal лж08461,90,2020-06-25 22:18:00,2020-06-25 23:48:00
setting лж08461,120,2020-06-25 23:48:00,2020-06-26 01:48:00
running лж08461,120,2020-06-26 01:48:00,2020-06-26 02:48:00
KO/00739 лж08478,716.0,2020-06-26 02:48:00,2020-06-26 14:44:00
