setting лж05660,300,2020-06-10 00:00:00,2020-06-10 05:00:00
running лж05660,300,2020-06-10 05:00:00,2020-06-10 10:00:00
BU/00198 лж05660,236.0,2020-06-10 10:00:00,2020-06-10 13:56:00
Pr рн-1,15.0,2020-06-10 13:56:00,2020-06-10 14:11:00
M рн-1,300.0,2020-06-10 14:11:00,2020-06-10 19:11:00
Pr рн-3,480.0,2020-06-10 19:11:00,2020-06-11 03:11:00
BU/00198 лж05660,3293.0,2020-06-11 03:11:00,2020-06-13 10:04:00
withdrawal лж05660,300,2020-06-13 10:04:00,2020-06-13 15:04:00
setting лж05660,180,2020-06-13 15:04:00,2020-06-13 18:04:00
running лж05660,180,2020-06-13 18:04:00,2020-06-13 22:04:00
BU/00177 лж01240,772.0,2020-06-13 22:04:00,2020-06-14 10:56:00
Pr рн-1,15.0,2020-06-14 10:56:00,2020-06-14 11:11:00
BU/00177 лж01240,2030.0,2020-06-14 11:11:00,2020-06-15 21:01:00
running лж01240,180,2020-06-15 21:01:00,2020-06-16 01:01:00
BU/00178 лж01240,625.0,2020-06-16 01:01:00,2020-06-16 11:26:00
Pr рн-1,15.0,2020-06-16 11:26:00,2020-06-16 11:41:00
BU/00178 лж01240,750.0,2020-06-16 11:41:00,2020-06-17 00:11:00
M рн-1,300.0,2020-06-17 00:11:00,2020-06-17 05:11:00
BU/00178 лж01240,225.0,2020-06-17 05:11:00,2020-06-17 08:56:00
M рн-2,420.0,2020-06-17 08:56:00,2020-06-17 15:56:00
BU/00178 лж01240,6060.0,2020-06-17 15:56:00,2020-06-21 20:56:00
withdrawal лж01240,180,2020-06-21 20:56:00,2020-06-21 23:56:00
setting лж01240,300,2020-06-21 23:56:00,2020-06-22 04:56:00
running лж01240,300,2020-06-22 04:56:00,2020-06-22 09:56:00
BU/00198 лж05660,270.0,2020-06-22 09:56:00,2020-06-22 14:26:00
Pr рн-1,15.0,2020-06-22 14:26:00,2020-06-22 14:41:00
BU/00198 лж05660,3259.0,2020-06-22 14:41:00,2020-06-24 21:00:00
