setting лж05530,240,2020-06-10 00:00:00,2020-06-10 04:00:00
running лж05530,300,2020-06-10 04:00:00,2020-06-10 09:00:00
KA/00208 лж05530,596.0,2020-06-10 09:00:00,2020-06-10 18:56:00
M рн-2,420.0,2020-06-10 18:56:00,2020-06-11 01:56:00
Pr рн-1,18.0,2020-06-11 01:56:00,2020-06-11 02:14:00
M рн-1,300.0,2020-06-11 02:14:00,2020-06-11 07:14:00
KA/00208 лж05530,5999.0,2020-06-11 07:14:00,2020-06-15 11:13:00
running лж05530,240,2020-06-15 11:13:00,2020-06-15 16:13:00
KA/00233 лж05530,619.0,2020-06-15 16:13:00,2020-06-16 02:32:00
Pr рн-1,18.0,2020-06-16 02:32:00,2020-06-16 02:50:00
KA/00233 лж05530,3415.0,2020-06-16 02:50:00,2020-06-18 11:45:00
running лж05530,240,2020-06-18 11:45:00,2020-06-18 16:45:00
KA/00165 лж05530,623.0,2020-06-18 16:45:00,2020-06-19 03:08:00
Pr рн-1,18.0,2020-06-19 03:08:00,2020-06-19 03:26:00
M рн-1,300.0,2020-06-19 03:26:00,2020-06-19 08:26:00
KA/00165 лж05530,3732.0,2020-06-19 08:26:00,2020-06-21 22:38:00
running лж05530,240,2020-06-21 22:38:00,2020-06-22 03:38:00
KA/00208 лж05530,6595.0,2020-06-22 03:38:00,2020-06-26 17:33:00
running лж05530,240,2020-06-26 17:33:00,2020-06-26 22:33:00
KA/00227 лж05530,311.0,2020-06-26 22:33:00,2020-06-27 03:44:00
Pr рн-1,18.0,2020-06-27 03:44:00,2020-06-27 04:02:00
M рн-1,300.0,2020-06-27 04:02:00,2020-06-27 09:02:00
KA/00227 лж05530,2615.0,2020-06-27 09:02:00,2020-06-29 04:37:00
