setting лж07510,120,2020-06-10 00:00:00,2020-06-10 02:00:00
running лж07510,240,2020-06-10 02:00:00,2020-06-10 06:00:00
KA/00292 лж07510,176.0,2020-06-10 06:00:00,2020-06-10 08:56:00
Pr рн-1,15.0,2020-06-10 08:56:00,2020-06-10 09:11:00
KA/00292 лж07510,1425.0,2020-06-10 09:11:00,2020-06-11 08:56:00
M рн-1,300.0,2020-06-11 08:56:00,2020-06-11 13:56:00
KA/00292 лж07510,2263.0,2020-06-11 13:56:00,2020-06-13 03:39:00
withdrawal лж07510,120,2020-06-13 03:39:00,2020-06-13 05:39:00
setting лж07510,180,2020-06-13 05:39:00,2020-06-13 08:39:00
running лж07510,180,2020-06-13 08:39:00,2020-06-13 12:39:00
KA/00285 лж01150,581.0,2020-06-13 12:39:00,2020-06-13 22:20:00
Pr рн-1,12.0,2020-06-13 22:20:00,2020-06-13 22:32:00
KA/00285 лж01150,1224.0,2020-06-13 22:32:00,2020-06-14 18:56:00
M рн-1,300.0,2020-06-14 18:56:00,2020-06-14 23:56:00
KA/00285 лж01150,8788.0,2020-06-14 23:56:00,2020-06-21 02:24:00
