setting лж08491,100,2020-06-10 00:00:00,2020-06-10 01:40:00
running лж08491,60,2020-06-10 01:40:00,2020-06-10 02:40:00
KR/00432 лж08491,976.0,2020-06-10 02:40:00,2020-06-10 18:56:00
M рн-3,240.0,2020-06-10 18:56:00,2020-06-10 22:56:00
Pr рн-1,21.0,2020-06-10 22:56:00,2020-06-10 23:17:00
Pr рн-2,60.0,2020-06-10 23:17:00,2020-06-11 00:17:00
KR/00432 лж08491,1419.0,2020-06-11 00:17:00,2020-06-11 23:56:00
M рн-1,33.0,2020-06-11 23:56:00,2020-06-12 00:29:00
KR/00432 лж08491,11746.0,2020-06-12 00:29:00,2020-06-20 04:15:00
withdrawal лж08491,60,2020-06-20 04:15:00,2020-06-20 05:15:00
setting лж08491,180,2020-06-20 05:15:00,2020-06-20 08:15:00
running лж08491,180,2020-06-20 08:15:00,2020-06-20 09:15:00
KR/00481 лж03920,947.0,2020-06-20 09:15:00,2020-06-21 01:02:00
M рн-1,33.0,2020-06-21 01:02:00,2020-06-21 01:35:00
Pr рн-1,21.0,2020-06-21 01:35:00,2020-06-21 01:56:00
KR/00481 лж03920,1065.0,2020-06-21 01:56:00,2020-06-21 19:41:00
Pr рн-2,60.0,2020-06-21 19:41:00,2020-06-21 20:41:00
KR/00481 лж03920,11037.0,2020-06-21 20:41:00,2020-06-29 12:38:00
withdrawal лж03920,120,2020-06-29 12:38:00,2020-06-29 14:38:00
setting лж03920,150,2020-06-29 14:38:00,2020-06-29 17:08:00
running лж03920,150,2020-06-29 17:08:00,2020-06-29 18:08:00
KR/00464 лж08475,480.0,2020-06-29 18:08:00,2020-06-30 02:08:00
M рн-1,33.0,2020-06-30 02:08:00,2020-06-30 02:41:00
KR/00464 лж08475,169.0,2020-06-30 02:41:00,2020-06-30 05:30:00
running лж08475,150,2020-06-30 05:30:00,2020-06-30 06:30:00
KR/00233 лж08475,755.0,2020-06-30 06:30:00,2020-06-30 19:05:00
Pr рн-1,21.0,2020-06-30 19:05:00,2020-06-30 19:26:00
KR/00233 лж08475,583.0,2020-06-30 19:26:00,2020-07-01 05:09:00
withdrawal лж08475,90,2020-07-01 05:09:00,2020-07-01 06:39:00
setting лж08475,150,2020-07-01 06:39:00,2020-07-01 09:09:00
running лж08475,150,2020-07-01 09:09:00,2020-07-01 10:09:00
KR/00352 лж08461,191.0,2020-07-01 10:09:00,2020-07-01 13:20:00
Pr рн-1,21.0,2020-07-01 13:20:00,2020-07-01 13:41:00
Pr рн-2,60.0,2020-07-01 13:41:00,2020-07-01 14:41:00
KR/00352 лж08461,517.0,2020-07-01 14:41:00,2020-07-01 23:18:00
withdrawal лж08461,90,2020-07-01 23:18:00,2020-07-02 00:48:00
setting лж08461,150,2020-07-02 00:48:00,2020-07-02 03:18:00
running лж08461,150,2020-07-02 03:18:00,2020-07-02 04:18:00
KR/00239 лж08475,971.0,2020-07-02 04:18:00,2020-07-02 20:29:00
Pr рн-1,21.0,2020-07-02 20:29:00,2020-07-02 20:50:00
setting рн-1,150,2020-10-01 04:06:00,2020-10-01 06:36:00
running рн-1,150,2020-10-01 06:36:00,2020-10-01 07:36:00
KR/00300 лж08461,386.0,2020-10-01 07:36:00,2020-10-01 14:02:00
Pr рн-1,21.0,2020-10-01 14:02:00,2020-10-01 14:23:00
KR/00300 лж08461,1317.0,2020-10-01 14:23:00,2020-10-02 12:20:00
withdrawal лж08461,90,2020-10-02 12:20:00,2020-10-02 13:50:00
setting лж08461,150,2020-10-02 13:50:00,2020-10-02 16:20:00
running лж08461,150,2020-10-02 16:20:00,2020-10-02 17:20:00
KR/00239 лж08475,706.0,2020-10-02 17:20:00,2020-10-03 05:06:00
running лж08475,150,2020-10-03 05:06:00,2020-10-03 06:06:00
KR/00464 лж08475,649.0,2020-10-03 06:06:00,2020-10-03 16:55:00
