setting лж08524,110,2020-06-10 00:00:00,2020-06-10 01:50:00
running лж08524,90,2020-06-10 01:50:00,2020-06-10 03:20:00
KO/02173 лж08524,516.0,2020-06-10 03:20:00,2020-06-10 11:56:00
Pr рн-1,30.0,2020-06-10 11:56:00,2020-06-10 12:26:00
M рн-1,33.0,2020-06-10 12:26:00,2020-06-10 12:59:00
KO/02173 лж08524,3108.0,2020-06-10 12:59:00,2020-06-12 16:47:00
withdrawal лж08524,70,2020-06-12 16:47:00,2020-06-12 17:57:00
setting лж08524,300,2020-06-12 17:57:00,2020-06-12 22:57:00
running лж08524,300,2020-06-12 22:57:00,2020-06-12 23:57:00
KO/01815 лж08490,1319.0,2020-06-12 23:57:00,2020-06-13 21:56:00
Pr рн-1,42.0,2020-06-13 21:56:00,2020-06-13 22:38:00
Pr рн-2,120.0,2020-06-13 22:38:00,2020-06-14 00:38:00
KO/01815 лж08490,677.0,2020-06-14 00:38:00,2020-06-14 11:55:00
withdrawal лж08490,180,2020-06-14 11:55:00,2020-06-14 14:55:00
setting лж08490,330,2020-06-14 14:55:00,2020-06-14 20:25:00
running лж08490,330,2020-06-14 20:25:00,2020-06-14 21:25:00
KO/02002 лж08290,1141.0,2020-06-14 21:25:00,2020-06-15 16:26:00
Pr рн-1,36.0,2020-06-15 16:26:00,2020-06-15 17:02:00
KO/02002 лж08290,1230.0,2020-06-15 17:02:00,2020-06-16 13:32:00
M рн-1,33.0,2020-06-16 13:32:00,2020-06-16 14:05:00
KO/02002 лж08290,207.0,2020-06-16 14:05:00,2020-06-16 17:32:00
Pr рн-2,138.0,2020-06-16 17:32:00,2020-06-16 19:50:00
KO/02002 лж08290,7927.0,2020-06-16 19:50:00,2020-06-22 07:57:00
