setting лж03920,180,2020-06-10 00:00:00,2020-06-10 03:00:00
running лж03920,60,2020-06-10 03:00:00,2020-06-10 04:00:00
KR/00439 лж03920,758.0,2020-06-10 04:00:00,2020-06-10 16:38:00
Pr рн-1,21.0,2020-06-10 16:38:00,2020-06-10 16:59:00
KR/00439 лж03920,537.0,2020-06-10 16:59:00,2020-06-11 01:56:00
M рн-1,33.0,2020-06-11 01:56:00,2020-06-11 02:29:00
KR/00439 лж03920,2383.0,2020-06-11 02:29:00,2020-06-12 18:12:00
withdrawal лж03920,120,2020-06-12 18:12:00,2020-06-12 20:12:00
setting лж03920,100,2020-06-12 20:12:00,2020-06-12 21:52:00
running лж03920,100,2020-06-12 21:52:00,2020-06-12 22:52:00
KO/01011 лж08476,856.0,2020-06-12 22:52:00,2020-06-13 13:08:00
Pr рн-1,36.0,2020-06-13 13:08:00,2020-06-13 13:44:00
KO/01011 лж08476,1984.0,2020-06-13 13:44:00,2020-06-14 22:48:00
withdrawal лж08476,60,2020-06-14 22:48:00,2020-06-14 23:48:00
setting лж08476,100,2020-06-14 23:48:00,2020-06-15 01:28:00
running лж08476,100,2020-06-15 01:28:00,2020-06-15 02:28:00
KO/01710 лж08517,1018.0,2020-06-15 02:28:00,2020-06-15 19:26:00
Pr рн-1,30.0,2020-06-15 19:26:00,2020-06-15 19:56:00
setting рн-1,100,2020-06-15 01:28:00,2020-06-15 03:08:00
running рн-1,100,2020-06-15 03:08:00,2020-06-15 04:08:00
KO/02123 лж08517,978.0,2020-06-15 04:08:00,2020-06-15 20:26:00
Pr рн-1,30.0,2020-06-15 20:26:00,2020-06-15 20:56:00
KO/02123 лж08517,366.0,2020-06-15 20:56:00,2020-06-16 03:02:00
M рн-1,33.0,2020-06-16 03:02:00,2020-06-16 03:35:00
KO/02123 лж08517,1194.0,2020-06-16 03:35:00,2020-06-16 23:29:00
Pr рн-2,120.0,2020-06-16 23:29:00,2020-06-17 01:29:00
KO/02123 лж08517,9056.0,2020-06-17 01:29:00,2020-06-23 08:25:00
withdrawal лж08517,60,2020-06-23 08:25:00,2020-06-23 09:25:00
setting лж08517,100,2020-06-23 09:25:00,2020-06-23 11:05:00
running лж08517,100,2020-06-23 11:05:00,2020-06-23 12:05:00
KR/00441 лж08491,819.0,2020-06-23 12:05:00,2020-06-24 01:44:00
