setting лж08372,100,2020-06-10 00:00:00,2020-06-10 01:40:00
running лж08372,60,2020-06-10 01:40:00,2020-06-10 02:40:00
KO/01184 лж08372,1276.0,2020-06-10 02:40:00,2020-06-10 23:56:00
M рн-1,33.0,2020-06-10 23:56:00,2020-06-11 00:29:00
KO/01184 лж08372,603.0,2020-06-11 00:29:00,2020-06-11 10:32:00
Pr рн-1,24.0,2020-06-11 10:32:00,2020-06-11 10:56:00
KO/01184 лж08372,1020.0,2020-06-11 10:56:00,2020-06-12 03:56:00
Pr рн-2,90.0,2020-06-12 03:56:00,2020-06-12 05:26:00
KO/01184 лж08372,6198.0,2020-06-12 05:26:00,2020-06-16 12:44:00
withdrawal лж08372,60,2020-06-16 12:44:00,2020-06-16 13:44:00
setting лж08372,150,2020-06-16 13:44:00,2020-06-16 16:14:00
running лж08372,150,2020-06-16 16:14:00,2020-06-16 17:14:00
KO/01911 лж08497,1062.0,2020-06-16 17:14:00,2020-06-17 10:56:00
Pr рн-1,36.0,2020-06-17 10:56:00,2020-06-17 11:32:00
Pr рн-2,138.0,2020-06-17 11:32:00,2020-06-17 13:50:00
KO/01911 лж08497,494.0,2020-06-17 13:50:00,2020-06-17 22:04:00
running лж08497,150,2020-06-17 22:04:00,2020-06-17 23:04:00
KO/01857 лж08497,118.0,2020-06-17 23:04:00,2020-06-18 01:02:00
M рн-1,33.0,2020-06-18 01:02:00,2020-06-18 01:35:00
KO/01857 лж08497,633.0,2020-06-18 01:35:00,2020-06-18 12:08:00
Pr рн-1,36.0,2020-06-18 12:08:00,2020-06-18 12:44:00
KO/01857 лж08497,5714.0,2020-06-18 12:44:00,2020-06-22 11:58:00
withdrawal лж08497,90,2020-06-22 11:58:00,2020-06-22 13:28:00
setting лж08497,100,2020-06-22 13:28:00,2020-06-22 15:08:00
running лж08497,100,2020-06-22 15:08:00,2020-06-22 16:08:00
KO/01184 лж08372,1248.0,2020-06-22 16:08:00,2020-06-23 12:56:00
Pr рн-1,24.0,2020-06-23 12:56:00,2020-06-23 13:20:00
KO/01184 лж08372,7849.0,2020-06-23 13:20:00,2020-06-29 00:09:00
