setting лж08492,120,2020-06-10 00:00:00,2020-06-10 02:00:00
running лж08492,40,2020-06-10 02:00:00,2020-06-10 02:40:00
RU/00006 лж08492,556.0,2020-06-10 02:40:00,2020-06-10 11:56:00
Pr рн-3,720.0,2020-06-10 11:56:00,2020-06-10 23:56:00
Pr рн-1,15.0,2020-06-10 23:56:00,2020-06-11 00:11:00
M рн-1,33.0,2020-06-11 00:11:00,2020-06-11 00:44:00
RU/00006 лж08492,2023.0,2020-06-11 00:44:00,2020-06-12 10:27:00
running лж08492,120,2020-06-12 10:27:00,2020-06-12 11:07:00
RU/00136 лж08492,799.0,2020-06-12 11:07:00,2020-06-13 00:26:00
Pr рн-1,15.0,2020-06-13 00:26:00,2020-06-13 00:41:00
RU/00136 лж08492,268.0,2020-06-13 00:41:00,2020-06-13 05:09:00
withdrawal лж08492,60,2020-06-13 05:09:00,2020-06-13 06:09:00
setting лж08492,70,2020-06-13 06:09:00,2020-06-13 07:19:00
running лж08492,70,2020-06-13 07:19:00,2020-06-13 08:19:00
KO/01164 лж06960,1357.0,2020-06-13 08:19:00,2020-06-14 06:56:00
Pr рн-3,480.0,2020-06-14 06:56:00,2020-06-14 14:56:00
Pr рн-1,21.0,2020-06-14 14:56:00,2020-06-14 15:17:00
Pr рн-2,48.0,2020-06-14 15:17:00,2020-06-14 16:05:00
setting рн-2,70,2020-06-12 06:38:00,2020-06-12 07:48:00
running рн-2,70,2020-06-12 07:48:00,2020-06-12 08:48:00
KO/00866 лж06960,410.0,2020-06-12 08:48:00,2020-06-12 15:38:00
Pr рн-1,21.0,2020-06-12 15:38:00,2020-06-12 15:59:00
KO/00866 лж06960,597.0,2020-06-12 15:59:00,2020-06-13 01:56:00
M рн-2,90.0,2020-06-13 01:56:00,2020-06-13 03:26:00
KO/00866 лж06960,1311.0,2020-06-13 03:26:00,2020-06-14 01:17:00
M рн-1,33.0,2020-06-14 01:17:00,2020-06-14 01:50:00
KO/00866 лж06960,2726.0,2020-06-14 01:50:00,2020-06-15 23:16:00
withdrawal лж06960,40,2020-06-15 23:16:00,2020-06-15 23:56:00
setting лж06960,100,2020-06-15 23:56:00,2020-06-16 01:36:00
running лж06960,100,2020-06-16 01:36:00,2020-06-16 02:36:00
KO/01124 лж04990,1220.0,2020-06-16 02:36:00,2020-06-16 22:56:00
Pr рн-1,18.0,2020-06-16 22:56:00,2020-06-16 23:14:00
Pr рн-2,48.0,2020-06-16 23:14:00,2020-06-17 00:02:00
KO/01124 лж04990,1191.0,2020-06-17 00:02:00,2020-06-17 19:53:00
withdrawal лж04990,60,2020-06-17 19:53:00,2020-06-17 20:53:00
setting лж04990,70,2020-06-17 20:53:00,2020-06-17 22:03:00
running лж04990,70,2020-06-17 22:03:00,2020-06-17 23:03:00
KO/01164 лж06960,629.0,2020-06-17 23:03:00,2020-06-18 09:32:00
withdrawal лж06960,40,2020-06-18 09:32:00,2020-06-18 10:12:00
setting лж06960,120,2020-06-18 10:12:00,2020-06-18 12:12:00
running лж06960,120,2020-06-18 12:12:00,2020-06-18 12:52:00
RU/00120 лж08495,754.0,2020-06-18 12:52:00,2020-06-19 01:26:00
Pr рн-1,15.0,2020-06-19 01:26:00,2020-06-19 01:41:00
setting рн-1,70,2020-06-18 12:12:00,2020-06-18 13:22:00
running рн-1,70,2020-06-18 13:22:00,2020-06-18 14:22:00
KO/00544 лж03900,1414.0,2020-06-18 14:22:00,2020-06-19 13:56:00
Pr рн-1,24.0,2020-06-19 13:56:00,2020-06-19 14:20:00
Pr рн-2,60.0,2020-06-19 14:20:00,2020-06-19 15:20:00
KO/00544 лж03900,663.0,2020-06-19 15:20:00,2020-06-20 02:23:00
M рн-1,33.0,2020-06-20 02:23:00,2020-06-20 02:56:00
KO/00544 лж03900,4352.0,2020-06-20 02:56:00,2020-06-23 03:28:00
withdrawal лж03900,40,2020-06-23 03:28:00,2020-06-23 04:08:00
setting лж03900,100,2020-06-23 04:08:00,2020-06-23 05:48:00
running лж03900,100,2020-06-23 05:48:00,2020-06-23 06:48:00
KO/01899 лж04990,1004.0,2020-06-23 06:48:00,2020-06-23 23:32:00
Pr рн-1,18.0,2020-06-23 23:32:00,2020-06-23 23:50:00
KO/01899 лж04990,60.0,2020-06-23 23:50:00,2020-06-24 00:50:00
Pr рн-2,48.0,2020-06-24 00:50:00,2020-06-24 01:38:00
KO/01899 лж04990,111.0,2020-06-24 01:38:00,2020-06-24 03:29:00
M рн-1,33.0,2020-06-24 03:29:00,2020-06-24 04:02:00
KO/01899 лж04990,6084.0,2020-06-24 04:02:00,2020-06-28 09:26:00
withdrawal лж04990,60,2020-06-28 09:26:00,2020-06-28 10:26:00
setting лж04990,120,2020-06-28 10:26:00,2020-06-28 12:26:00
running лж04990,120,2020-06-28 12:26:00,2020-06-28 13:06:00
RU/00006 лж08492,2579.0,2020-06-28 13:06:00,2020-06-30 08:05:00
withdrawal лж08492,60,2020-06-30 08:05:00,2020-06-30 09:05:00
setting лж08492,120,2020-06-30 09:05:00,2020-06-30 11:05:00
running лж08492,120,2020-06-30 11:05:00,2020-06-30 11:45:00
RU/00120 лж08495,518.0,2020-06-30 11:45:00,2020-06-30 20:23:00
running лж08495,120,2020-06-30 20:23:00,2020-06-30 21:03:00
RU/00133 лж08495,293.0,2020-06-30 21:03:00,2020-07-01 01:56:00
Pr рн-1,15.0,2020-07-01 01:56:00,2020-07-01 02:11:00
Pr рн-2,48.0,2020-07-01 02:11:00,2020-07-01 02:59:00
RU/00133 лж08495,197.0,2020-07-01 02:59:00,2020-07-01 06:16:00
running лж08495,120,2020-07-01 06:16:00,2020-07-01 06:56:00
RU/00120 лж08495,518.0,2020-07-01 06:56:00,2020-07-01 15:34:00
withdrawal лж08495,60,2020-07-01 15:34:00,2020-07-01 16:34:00
setting лж08495,120,2020-07-01 16:34:00,2020-07-01 18:34:00
running лж08495,120,2020-07-01 18:34:00,2020-07-01 19:14:00
