setting лж06440,120,2020-06-10 00:00:00,2020-06-10 02:00:00
running лж06440,240,2020-06-10 02:00:00,2020-06-10 06:00:00
KA/00145 лж06440,1076.0,2020-06-10 06:00:00,2020-06-10 23:56:00
Pr рн-1,21.0,2020-06-10 23:56:00,2020-06-11 00:17:00
M рн-1,300.0,2020-06-11 00:17:00,2020-06-11 05:17:00
KA/00145 лж06440,3312.0,2020-06-11 05:17:00,2020-06-13 12:29:00
running лж06440,120,2020-06-13 12:29:00,2020-06-13 16:29:00
KA/00267 лж06440,489.0,2020-06-13 16:29:00,2020-06-14 00:38:00
Pr рн-1,21.0,2020-06-14 00:38:00,2020-06-14 00:59:00
KA/00267 лж06440,5892.0,2020-06-14 00:59:00,2020-06-18 03:11:00
