setting лж06500,50,2020-06-10 00:00:00,2020-06-10 00:50:00
running лж06500,30,2020-06-10 00:50:00,2020-06-10 01:20:00
RU/00059 лж06500,36.0,2020-06-10 01:20:00,2020-06-10 01:56:00
M рн-1,33.0,2020-06-10 01:56:00,2020-06-10 02:29:00
RU/00059 лж06500,2254.0,2020-06-10 02:29:00,2020-06-11 16:03:00
withdrawal лж06500,30,2020-06-11 16:03:00,2020-06-11 16:33:00
setting лж06500,60,2020-06-11 16:33:00,2020-06-11 17:33:00
running лж06500,60,2020-06-11 17:33:00,2020-06-11 18:13:00
KR/00153 лж07240,523.0,2020-06-11 18:13:00,2020-06-12 02:56:00
Pr рн-1,21.0,2020-06-12 02:56:00,2020-06-12 03:17:00
Pr рн-2хс,480.0,2020-06-12 03:17:00,2020-06-12 11:17:00
KR/00153 лж07240,819.0,2020-06-12 11:17:00,2020-06-13 00:56:00
Pr рн-2,42.0,2020-06-13 00:56:00,2020-06-13 01:38:00
KR/00153 лж07240,3549.0,2020-06-13 01:38:00,2020-06-15 12:47:00
withdrawal лж07240,30,2020-06-15 12:47:00,2020-06-15 13:17:00
setting лж07240,40,2020-06-15 13:17:00,2020-06-15 13:57:00
running лж07240,40,2020-06-15 13:57:00,2020-06-15 14:27:00
RU/00012 лж04640,689.0,2020-06-15 14:27:00,2020-06-16 01:56:00
M рн-2,90.0,2020-06-16 01:56:00,2020-06-16 03:26:00
RU/00012 лж04640,1416.0,2020-06-16 03:26:00,2020-06-17 03:02:00
M рн-1,33.0,2020-06-17 03:02:00,2020-06-17 03:35:00
RU/00012 лж04640,924.0,2020-06-17 03:35:00,2020-06-17 18:59:00
withdrawal лж04640,20,2020-06-17 18:59:00,2020-06-17 19:19:00
setting лж04640,50,2020-06-17 19:19:00,2020-06-17 20:09:00
running лж04640,50,2020-06-17 20:09:00,2020-06-17 20:39:00
RU/00059 лж06500,2290.0,2020-06-17 20:39:00,2020-06-19 10:49:00
running лж06500,50,2020-06-19 10:49:00,2020-06-19 11:19:00
RU/00059 лж06500,2290.0,2020-06-19 11:19:00,2020-06-21 01:29:00
withdrawal лж06500,30,2020-06-21 01:29:00,2020-06-21 01:59:00
setting лж06500,40,2020-06-21 01:59:00,2020-06-21 02:39:00
