withdrawal лж05190,40,2020-08-18 18:51:00,2020-08-18 19:31:00
setting лж05190,120,2020-08-18 19:31:00,2020-08-18 21:31:00
running лж05190,120,2020-08-18 21:31:00,2020-08-18 22:11:00
RU/00121 лж08495,173.0,2020-08-18 22:11:00,2020-08-19 01:04:00
running лж08495,120,2020-08-19 01:04:00,2020-08-19 01:44:00
RU/00121 лж08495,173.0,2020-08-19 01:44:00,2020-08-19 04:37:00
running лж08495,120,2020-08-19 04:37:00,2020-08-19 05:17:00
RU/00121 лж08495,173.0,2020-08-19 05:17:00,2020-08-19 08:10:00
withdrawal лж08495,60,2020-08-19 08:10:00,2020-08-19 09:10:00
setting лж08495,70,2020-08-19 09:10:00,2020-08-19 10:20:00
running лж08495,70,2020-08-19 10:20:00,2020-08-19 11:20:00
KR/00320 лж05190,885.0,2020-08-19 11:20:00,2020-08-20 02:05:00
running лж05190,70,2020-08-20 02:05:00,2020-08-20 03:05:00
KR/00320 лж05190,885.0,2020-08-20 03:05:00,2020-08-20 17:50:00
running лж05190,70,2020-08-20 17:50:00,2020-08-20 18:50:00
KR/00320 лж05190,885.0,2020-08-20 18:50:00,2020-08-21 09:35:00
running лж05190,70,2020-08-21 09:35:00,2020-08-21 10:35:00
KR/00502 лж05190,5956.0,2020-08-21 10:35:00,2020-08-25 13:51:00
withdrawal лж05190,40,2020-08-25 13:51:00,2020-08-25 14:31:00
setting лж05190,120,2020-08-25 14:31:00,2020-08-25 16:31:00
running лж05190,120,2020-08-25 16:31:00,2020-08-25 17:31:00
KR/00341 лж06750,187.0,2020-08-25 17:31:00,2020-08-25 20:38:00
Pr рн-1,21.0,2020-08-25 20:38:00,2020-08-25 20:59:00
Pr рн-2,60.0,2020-08-25 20:59:00,2020-08-25 21:59:00
M рн-1,33.0,2020-08-25 21:59:00,2020-08-25 22:32:00
M рн-2,90.0,2020-08-25 22:32:00,2020-08-26 00:02:00
KR/00341 лж06750,2363.0,2020-08-26 00:02:00,2020-08-27 15:25:00
withdrawal лж06750,60,2020-08-27 15:25:00,2020-08-27 16:25:00
setting лж06750,70,2020-08-27 16:25:00,2020-08-27 17:35:00
running лж06750,70,2020-08-27 17:35:00,2020-08-27 18:35:00
KR/00502 лж05190,5956.0,2020-08-27 18:35:00,2020-08-31 21:51:00
