setting лж08461,150,2020-06-10 00:00:00,2020-06-10 02:30:00
running лж08461,60,2020-06-10 02:30:00,2020-06-10 03:30:00
KR/00443 лж08461,26.0,2020-06-10 03:30:00,2020-06-10 03:56:00
M рн-1,33.0,2020-06-10 03:56:00,2020-06-10 04:29:00
M рн-2,90.0,2020-06-10 04:29:00,2020-06-10 05:59:00
KR/00443 лж08461,1798.0,2020-06-10 05:59:00,2020-06-11 11:57:00
withdrawal лж08461,90,2020-06-11 11:57:00,2020-06-11 13:27:00
setting лж08461,120,2020-06-11 13:27:00,2020-06-11 15:27:00
running лж08461,120,2020-06-11 15:27:00,2020-06-11 16:27:00
KR/00478 лж08513,1151.0,2020-06-11 16:27:00,2020-06-12 11:38:00
Pr рн-1,21.0,2020-06-12 11:38:00,2020-06-12 11:59:00
setting рн-1,120,2020-06-11 17:33:00,2020-06-11 19:33:00
running рн-1,120,2020-06-11 19:33:00,2020-06-11 20:33:00
KR/00357 лж06750,339.0,2020-06-11 20:33:00,2020-06-12 02:12:00
withdrawal лж06750,60,2020-06-12 02:12:00,2020-06-12 03:12:00
setting лж06750,120,2020-06-12 03:12:00,2020-06-12 05:12:00
running лж06750,120,2020-06-12 05:12:00,2020-06-12 05:52:00
RU/00123 лж08496,904.0,2020-06-12 05:52:00,2020-06-12 20:56:00
Pr рн-1,15.0,2020-06-12 20:56:00,2020-06-12 21:11:00
setting рн-1,40,2020-06-13 07:19:00,2020-06-13 07:59:00
running рн-1,40,2020-06-13 07:59:00,2020-06-13 08:59:00
KR/00346 лж01780,417.0,2020-06-13 08:59:00,2020-06-13 15:56:00
Pr рн-3,720.0,2020-06-13 15:56:00,2020-06-14 03:56:00
Pr рн-1,21.0,2020-06-14 03:56:00,2020-06-14 04:17:00
KR/00346 лж01780,819.0,2020-06-14 04:17:00,2020-06-14 17:56:00
Pr рн-2,42.0,2020-06-14 17:56:00,2020-06-14 18:38:00
KR/00346 лж01780,3798.0,2020-06-14 18:38:00,2020-06-17 09:56:00
withdrawal лж01780,20,2020-06-17 09:56:00,2020-06-17 10:16:00
setting лж01780,120,2020-06-17 10:16:00,2020-06-17 12:16:00
running лж01780,120,2020-06-17 12:16:00,2020-06-17 12:56:00
RU/00128 лж08496,510.0,2020-06-17 12:56:00,2020-06-17 21:26:00
Pr рн-1,15.0,2020-06-17 21:26:00,2020-06-17 21:41:00
M рн-1,33.0,2020-06-17 21:41:00,2020-06-17 22:14:00
setting рн-1,120,2020-06-17 20:09:00,2020-06-17 22:09:00
running рн-1,120,2020-06-17 22:09:00,2020-06-17 22:49:00
RU/00135 лж08492,127.0,2020-06-17 22:49:00,2020-06-18 00:56:00
Pr рн-1,15.0,2020-06-18 00:56:00,2020-06-18 01:11:00
RU/00135 лж08492,1065.0,2020-06-18 01:11:00,2020-06-18 18:56:00
Pr рн-2,60.0,2020-06-18 18:56:00,2020-06-18 19:56:00
