setting лж03920,180,2020-06-10 00:00:00,2020-06-10 03:00:00
running лж03920,60,2020-06-10 03:00:00,2020-06-10 04:00:00
KR/00477 лж03920,716.0,2020-06-10 04:00:00,2020-06-10 15:56:00
Pr рн-1,21.0,2020-06-10 15:56:00,2020-06-10 16:17:00
M рн-1,33.0,2020-06-10 16:17:00,2020-06-10 16:50:00
KR/00477 лж03920,426.0,2020-06-10 16:50:00,2020-06-10 23:56:00
Pr рн-2,60.0,2020-06-10 23:56:00,2020-06-11 00:56:00
KR/00477 лж03920,10459.0,2020-06-11 00:56:00,2020-06-18 07:15:00
withdrawal лж03920,120,2020-06-18 07:15:00,2020-06-18 09:15:00
setting лж03920,150,2020-06-18 09:15:00,2020-06-18 11:45:00
running лж03920,150,2020-06-18 11:45:00,2020-06-18 12:45:00
KO/01627 лж08464,278.0,2020-06-18 12:45:00,2020-06-18 17:23:00
M рн-1,33.0,2020-06-18 17:23:00,2020-06-18 17:56:00
KO/01627 лж08464,24.0,2020-06-18 17:56:00,2020-06-18 18:20:00
Pr рн-1,36.0,2020-06-18 18:20:00,2020-06-18 18:56:00
KO/01627 лж08464,10221.0,2020-06-18 18:56:00,2020-06-25 21:17:00
